breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_trophoblast_cultured_cells	60	0.40761	0.360998	0.341829	0.339727	0.328937	0.319794	0.384382	0.325916	0.351405	0.415093	0.366347	0.365165	0.319334	0.356296	0.352287	0.349419	0.118165	0.086777	0.071814	0.014534	0.01638	0.009167	0.015489	0.014015	0.011799	0.010144	0.016162	0.009686
h1_bmp4_derived_trophoblast_cultured_cells	70	0.383102	0.361424	0.321445	0.282649	0.304935	0.299435	0.324475	0.31491	0.342404	0.315955	0.276935	0.312922	0.318398	0.35638	0.310426	0.31437	0.065956	0.073803	0.066372	0.010106	0.013722	0.010545	0.009997	0.013342	0.016028	0.008845	0.008534	0.008563
h1_bmp4_derived_trophoblast_cultured_cells	80	0.358414	0.344338	0.27011	0.269319	0.268204	0.273978	0.285895	0.276732	0.293744	0.308121	0.289493	0.282519	0.270758	0.316694	0.294653	0.284183	0.05249	0.049253	0.050317	0.013064	0.013227	0.009243	0.013336	0.013431	0.011921	0.008109	0.010015	0.007535
h1_bmp4_derived_trophoblast_cultured_cells	90	0.338665	0.279997	0.267056	0.254831	0.264163	0.300085	0.268094	0.236009	0.268971	0.28633	0.245286	0.274973	0.275898	0.252118	0.266799	0.261784	0.054647	0.046661	0.052133	0.008335	0.012459	0.007801	0.009428	0.007776	0.012642	0.005611	0.014786	0.007953
h1_bmp4_derived_trophoblast_cultured_cells	100	0.31963	0.263595	0.238249	0.251535	0.245083	0.236417	0.263173	0.241112	0.246953	0.277352	0.245229	0.264454	0.249474	0.255559	0.257721	0.232518	0.041034	0.035008	0.033326	0.007684	0.012501	0.007812	0.009213	0.007559	0.007839	0.005922	0.009489	0.00839
h1_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_cells	10	0.410405	0.224228	0.172935	0.23206	0.175389	0.287482	0.19525700000000001	0.201181	0.133747	0.188442	0.252843	0.242657	0.179894	0.168739	0.246188	0.256447	0.090346	0.070296	0.08097	0.084061	0.100951	0.052154	0.074652	0.073573	0.105382	0.087639	0.057478	0.090233
h1_cells	20	0.378823	0.249504	0.265303	0.290661	0.280679	0.280399	0.255675	0.306734	0.200295	0.25992	0.332316	0.3453	0.247848	0.358015	0.327977	0.21969	0.069673	0.07452	0.075729	0.070899	0.07919	0.052907	0.060216	0.067217	0.0752	0.067599	0.044896	0.057374
h1_cells	30	0.363951	0.307053	0.286465	0.293143	0.295291	0.278842	0.276101	0.307564	0.212261	0.306275	0.316306	0.297892	0.281531	0.309576	0.322614	0.304745	0.066025	0.06718	0.070282	0.054641	0.057509	0.045652	0.060415	0.057897	0.05585	0.048256	0.033536	0.053408
h1_cells	40	0.330744	0.301186	0.252187	0.294101	0.285433	0.236165	0.298228	0.280358	0.244211	0.300343	0.304579	0.291992	0.305349	0.299518	0.304879	0.294168	0.067317	0.065418	0.06453	0.056866	0.049147	0.040203	0.050747	0.055058	0.053569	0.032455	0.036566	0.05434
h1_cells	50	0.287295	0.23131	0.241596	0.249701	0.273908	0.275998	0.248168	0.266656	0.241875	0.276921	0.236968	0.273471	0.260141	0.259377	0.211626	0.246583	0.066933	0.062929	0.052841	0.04662	0.051586	0.034008	0.041864	0.041542	0.05042	0.033377	0.034148	0.058491
h1_cells	60	0.271413	0.23561	0.202933	0.210295	0.230534	0.202354	0.231258	0.222094	0.205268	0.22736	0.211195	0.235203	0.230526	0.259645	0.210407	0.182783	0.061026	0.057376	0.046095	0.048373	0.045403	0.025542	0.030287	0.039295	0.044895	0.030457	0.030463	0.050681
h1_cells	70	0.253574	0.213357	0.19494	0.161461	0.197675	0.226926	0.183684	0.233364	0.200195	0.209547	0.169335	0.231029	0.205203	0.198825	0.229843	0.215514	0.044727	0.043638	0.044469	0.034884	0.031241	0.022227	0.027299	0.044822	0.042624	0.028771	0.025842	0.046175
h1_cells	80	0.231004	0.170488	0.183173	0.185681	0.18412	0.192408	0.187796	0.184083	0.186648	0.179064	0.152274	0.151575	0.16779	0.195235	0.197871	0.156024	0.029909	0.024663	0.028706	0.038673	0.042649	0.022842	0.029566	0.0406	0.043159	0.028656	0.024767	0.044443
h1_cells	90	0.219287	0.154929	0.191907	0.175742	0.195494	0.141964	0.153804	0.147712	0.134097	0.178868	0.167278	0.141964	0.125073	0.15655	0.200528	0.148235	0.02638	0.02631	0.017549	0.031604	0.027066	0.018285	0.024684	0.02892	0.044387	0.028187	0.024704	0.034405
h1_cells	100	0.202498	0.171143	0.136094	0.142755	0.138214	0.149685	0.161222	0.135172	0.114124	0.146877	0.132523	0.140325	0.136801	0.15338	0.143582	0.144233	0.021305	0.023056	0.01865	0.030951	0.031595	0.019614	0.022927	0.02516	0.034542	0.026108	0.025998	0.034843
h1_derived_mesenchymal_stem_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_mesenchymal_stem_cells	10	0.32749	0.105496	0.142472	0.119063	0.153336	0.089067	0.137736	0.082508	0.167692	0.100361	0.146975	0.216042	0.161688	0.098632	0.148681	0.229451	0.036466	0.035972	0.08097	0.011713	0.017978	0.010463	0.020463	0.016812	0.022311	0.013153	0.014697	0.022172
h1_derived_mesenchymal_stem_cells	20	0.332453	0.18593	0.228889	0.201579	0.207406	0.202919	0.202094	0.222116	0.243397	0.191132	0.250201	0.263617	0.227973	0.172527	0.162983	0.272861	0.031153	0.043267	0.075729	0.009635	0.02034	0.012245	0.014023	0.016066	0.024708	0.014752	0.015949	0.024241
h1_derived_mesenchymal_stem_cells	30	0.310178	0.210142	0.215138	0.207563	0.198407	0.20793	0.195407	0.191934	0.240931	0.217507	0.223639	0.255371	0.236155	0.243792	0.210427	0.253092	0.030854	0.02672	0.070282	0.011994	0.017319	0.01287	0.010862	0.01415	0.018177	0.008127	0.006999	0.016587
h1_derived_mesenchymal_stem_cells	40	0.301769	0.21211	0.203789	0.21904	0.189297	0.23675	0.209252	0.225052	0.222805	0.181191	0.184741	0.232033	0.252762	0.249801	0.211928	0.222386	0.026273	0.024308	0.06453	0.007881	0.017712	0.010349	0.010799	0.009411	0.015216	0.006053	0.006118	0.01549
h1_derived_mesenchymal_stem_cells	50	0.281614	0.198706	0.163465	0.209462	0.201454	0.1876	0.219	0.186374	0.194387	0.191299	0.214105	0.218032	0.23041	0.197784	0.198081	0.216931	0.023216	0.025246	0.052841	0.007092	0.014934	0.009409	0.006717	0.011383	0.013494	0.006561	0.008096	0.011038
h1_derived_mesenchymal_stem_cells	60	0.251308	0.178314	0.175214	0.177576	0.184396	0.163882	0.186239	0.177707	0.194949	0.18504	0.176741	0.212294	0.222365	0.200458	0.154935	0.18024	0.020657	0.023538	0.046095	0.005741	0.013267	0.009293	0.006775	0.008366	0.012714	0.004441	0.007328	0.009748
h1_derived_mesenchymal_stem_cells	70	0.2404	0.168874	0.1496	0.152921	0.174924	0.164704	0.156003	0.135952	0.195472	0.165451	0.164087	0.190301	0.173178	0.171179	0.178256	0.177536	0.020916	0.022506	0.044469	0.006804	0.012806	0.00713	0.006816	0.007644	0.010767	0.003623	0.006238	0.009154
h1_derived_mesenchymal_stem_cells	80	0.233883	0.158777	0.156756	0.166103	0.16435	0.153732	0.158096	0.135245	0.162549	0.147531	0.143906	0.171847	0.165551	0.151341	0.14738	0.150519	0.019629	0.020142	0.028706	0.006086	0.009049	0.008133	0.004961	0.007187	0.00945	0.003884	0.007429	0.009527
h1_derived_mesenchymal_stem_cells	90	0.219878	0.125055	0.128628	0.150078	0.140559	0.12513	0.139705	0.116625	0.125305	0.149259	0.124635	0.131313	0.136313	0.157074	0.155455	0.154785	0.020397	0.019734	0.017549	0.006394	0.010302	0.007033	0.005374	0.005929	0.009571	0.00487	0.006464	0.010316
h1_derived_mesenchymal_stem_cells	100	0.213077	0.128403	0.115918	0.130625	0.130769	0.114576	0.140433	0.11038	0.118946	0.12296	0.116126	0.131083	0.140811	0.121852	0.149511	0.120047	0.01846	0.014788	0.01865	0.005	0.009282	0.005329	0.003487	0.005806	0.008174	0.004209	0.00608	0.009443
h1_derived_neuronal_progenitor_cultured_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_derived_neuronal_progenitor_cultured_cells	10	0.381199	0.324604	0.302704	0.304254	0.309503	0.278827	0.277377	0.279827	0.27537	0.316897	0.336879	0.361669	0.351148	0.3313	0.288804	0.270582	0.100855	0.093342	0.0923	-0.000177	-0.000582	1e-06	0.000578	0.002269	-0.000331	0.001068	-7.9e-05	0.002172
h1_derived_neuronal_progenitor_cultured_cells	20	0.356567	0.347847	0.343519	0.3252	0.32879	0.324386	0.320144	0.300939	0.349656	0.320493	0.325786	0.335637	0.362432	0.347999	0.237416	0.333904	0.09362	0.097883	0.089765	2.6e-05	-4.2e-05	-0.000426	-0.000903	0.000375	-0.000404	0.000314	0.000238	0.001814
h1_derived_neuronal_progenitor_cultured_cells	30	0.356419	0.263666	0.278925	0.324125	0.323078	0.314178	0.270909	0.31485	0.343044	0.320167	0.288022	0.276057	0.332099	0.283767	0.259393	0.281807	0.093124	0.095335	0.088701	-0.00078	-0.00037	0.000322	-0.001164	0.000188	0.000118	-9e-05	7e-06	0.000376
h1_derived_neuronal_progenitor_cultured_cells	40	0.313182	0.27602	0.276048	0.252655	0.291925	0.327725	0.275936	0.298875	0.301834	0.303735	0.284938	0.280511	0.309061	0.287954	0.272203	0.284567	0.088003	0.089921	0.088609	-0.000154	-0.000294	-0.001172	-0.000878	-0.000557	-0.000745	0.000691	-0.000519	1.8e-05
h1_derived_neuronal_progenitor_cultured_cells	50	0.289936	0.277731	0.251116	0.256438	0.249075	0.233747	0.23917	0.248489	0.275603	0.260769	0.232356	0.285118	0.255824	0.252314	0.251939	0.269203	0.087042	0.083667	0.085145	-0.000421	-0.000257	-7.4e-05	-0.000993	-0.000529	0.000106	0.001028	-0.00026	0.000531
h1_derived_neuronal_progenitor_cultured_cells	60	0.275092	0.243925	0.252462	0.251703	0.218541	0.232164	0.232461	0.225866	0.232608	0.254405	0.235976	0.244049	0.256632	0.24751	0.244391	0.247697	0.081715	0.083512	0.08329	-0.00035	-6.1e-05	-5.1e-05	-0.001195	-0.000425	-0.001083	-0.000656	-0.00036	-0.000464
h1_derived_neuronal_progenitor_cultured_cells	70	0.268051	0.221537	0.225002	0.239703	0.218595	0.187937	0.206556	0.205105	0.228483	0.238649	0.219755	0.224412	0.232688	0.233066	0.216698	0.208465	0.081761	0.083206	0.07915	-0.000268	-0.000298	-9.5e-05	-0.00129	-0.000322	-0.000502	-0.000426	-0.000643	4.2e-05
h1_derived_neuronal_progenitor_cultured_cells	80	0.256842	0.208401	0.201521	0.174664	0.187405	0.176221	0.192833	0.196014	0.203049	0.193176	0.207263	0.200563	0.189437	0.18343	0.2164	0.218223	0.074575	0.079895	0.080733	-0.001106	-0.000651	-0.000921	-0.001341	-0.00079	-0.000491	8e-05	-0.000138	0.000397
h1_derived_neuronal_progenitor_cultured_cells	90	0.240578	0.187885	0.177043	0.194081	0.1794	0.165207	0.18029	0.17539	0.178936	0.182335	0.193319	0.212083	0.186044	0.174422	0.18037	0.183829	0.04747	0.077077	0.052939	-0.001084	-0.000429	-0.000243	-0.001125	-0.000778	-0.000795	4.9e-05	-0.000612	-0.000109
h1_derived_neuronal_progenitor_cultured_cells	100	0.230169	0.177154	0.163566	0.1582	0.180304	0.172507	0.177985	0.159664	0.172133	0.176531	0.152596	0.175559	0.157042	0.158818	0.178853	0.160956	0.049369	0.030745	0.03809	-0.000384	-0.00043	-0.000196	-0.001824	-0.000528	-0.000923	4.2e-05	-0.000493	-0.000319
h9_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h9_cells	10	0.426043	0.215928	0.213027	0.184582	0.216844	0.251308	0.201944	0.192833	0.16941	0.141657	0.227468	0.230564	0.201637	0.178007	0.244869	0.240485	0.049166	0.048446	0.051325	0.039827	0.033656	0.055345	0.036028	0.036519	0.033521	0.036016	0.045836	0.054477
h9_cells	20	0.434646	0.235951	0.274742	0.215582	0.255971	0.254279	0.294638	0.260735	0.235073	0.264986	0.360135	0.340962	0.268791	0.253441	0.267827	0.256916	0.041713	0.039855	0.042703	0.031232	0.030326	0.041195	0.031762	0.032112	0.037649	0.032763	0.047247	0.042678
h9_cells	30	0.435196	0.263657	0.287747	0.25074	0.33227	0.32358	0.260148	0.32235	0.342515	0.296433	0.342659	0.353388	0.351748	0.334634	0.344946	0.358154	0.035625	0.035005	0.036578	0.026867	0.028705	0.035643	0.027272	0.03017	0.03456	0.027365	0.03104	0.035824
h9_cells	40	0.414895	0.313309	0.30745	0.288642	0.277568	0.290989	0.231771	0.333053	0.335443	0.295824	0.351509	0.352931	0.327168	0.321977	0.302555	0.335363	0.028641	0.034238	0.031583	0.024726	0.023644	0.029397	0.02136	0.026839	0.027578	0.020504	0.022173	0.022174
h9_cells	50	0.402974	0.212315	0.341752	0.301132	0.340151	0.2946	0.256767	0.321944	0.283924	0.289314	0.323238	0.321757	0.284597	0.314124	0.325694	0.233918	0.03576	0.030379	0.033174	0.020236	0.021166	0.024986	0.01875	0.02558	0.027172	0.020344	0.019419	0.024233
h9_cells	60	0.370001	0.263188	0.290661	0.252391	0.285486	0.222178	0.26305	0.245345	0.291577	0.221909	0.298599	0.277132	0.284297	0.297673	0.253848	0.263042	0.026253	0.026924	0.021102	0.020508	0.016717	0.025283	0.018392	0.022141	0.024381	0.020017	0.017951	0.01601
h9_cells	70	0.349953	0.243778	0.254475	0.228935	0.271554	0.256031	0.222856	0.26246	0.285919	0.234215	0.21761	0.25129	0.262736	0.248444	0.277005	0.252664	0.017235	0.019178	0.014661	0.018691	0.020566	0.019537	0.014672	0.018549	0.024856	0.017823	0.017146	0.020435
h9_cells	80	0.297847	0.173732	0.218635	0.240028	0.241381	0.235231	0.219713	0.213473	0.226905	0.196152	0.208942	0.202913	0.203206	0.234269	0.251899	0.258423	0.016097	0.020527	0.01623	0.018394	0.014932	0.019649	0.015227	0.017472	0.018123	0.014152	0.016258	0.014459
h9_cells	90	0.294341	0.215362	0.218608	0.189692	0.193241	0.234654	0.186597	0.241173	0.212837	0.200646	0.223733	0.220662	0.172632	0.222209	0.235008	0.197228	0.016679	0.014452	0.014077	0.016758	0.014192	0.018301	0.013962	0.015072	0.017013	0.017232	0.017144	0.011783
h9_cells	100	0.25926	0.213057	0.172062	0.188986	0.210428	0.161578	0.144571	0.169945	0.192331	0.20385	0.187612	0.160713	0.20514	0.174792	0.222373	0.173658	0.011991	0.012624	0.010906	0.014802	0.013902	0.016095	0.012899	0.017386	0.019843	0.014341	0.013526	0.009533
imr90_fetal_lung_fibroblasts_cell_line	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
imr90_fetal_lung_fibroblasts_cell_line	10	0.34864	0.178375	0.171335	0.169248	0.156751	0.171332	0.150379	0.17193	0.18993	0.173571	0.176697	0.230195	0.166418	0.176445	0.176625	0.22644	-0.018967	-0.018857	-0.014496	0.002959	0.003474	0.004106	0.004429	0.004928	0.003611	0.00081	0.002641	0.004334
imr90_fetal_lung_fibroblasts_cell_line	20	0.331646	0.23718	0.228703	0.20634	0.221061	0.208387	0.280806	0.251441	0.276108	0.228046	0.275084	0.269406	0.292201	0.293393	0.29052	0.297259	-0.009559	-0.01263	-0.016433	0.004848	0.002559	0.00379	0.003887	0.002836	0.001548	0.001728	0.003148	0.003418
imr90_fetal_lung_fibroblasts_cell_line	30	0.323284	0.223003	0.20438	0.233443	0.238251	0.21207	0.251278	0.260048	0.214388	0.238183	0.268519	0.255638	0.242429	0.275313	0.279819	0.244014	-0.015439	-0.016752	-0.017915	0.003203	0.00249	0.001421	0.001356	0.002325	0.004125	0.001306	0.001762	0.003296
imr90_fetal_lung_fibroblasts_cell_line	40	0.29137	0.164532	0.206049	0.159608	0.221768	0.195106	0.2283	0.237226	0.220055	0.217837	0.199258	0.20253	0.251502	0.235953	0.250595	0.226146	-0.015823	-0.017825	-0.017323	0.001824	0.002913	0.001782	0.002292	0.001823	0.003574	0.001097	0.001099	0.00216
imr90_fetal_lung_fibroblasts_cell_line	50	0.288911	0.171994	0.17237	0.168439	0.190777	0.192663	0.160214	0.188433	0.168446	0.23477	0.152127	0.213495	0.232531	0.186613	0.235084	0.141487	-0.018541	-0.018165	-0.016523	0.002002	0.001608	0.001419	0.002001	0.001907	0.002597	0.001343	0.000887	0.002391
imr90_fetal_lung_fibroblasts_cell_line	60	0.272779	0.147554	0.135161	0.133468	0.155778	0.13145	0.140297	0.15484	0.192979	0.138143	0.145107	0.202039	0.21095	0.162778	0.209935	0.14647	-0.017954	-0.018599	-0.019091	0.001393	0.00206	0.001093	0.001579	0.000377	0.002576	0.001086	0.000811	0.001492
imr90_fetal_lung_fibroblasts_cell_line	70	0.246833	0.127269	0.122568	0.13779	0.141065	0.120689	0.173759	0.142846	0.116959	0.14505	0.127767	0.137881	0.129362	0.139819	0.185176	0.134252	-0.009666	-0.018167	-0.01911	0.001156	0.001169	0.000748	0.001986	0.001708	0.001825	0.001321	0.001278	0.002894
imr90_fetal_lung_fibroblasts_cell_line	80	0.227169	0.120068	0.134545	0.133263	0.148938	0.110043	0.134931	0.150399	0.121404	0.118643	0.117867	0.155526	0.126004	0.129615	0.14254	0.123233	-0.01864	-0.016621	-0.018371	0.000848	0.000676	0.000897	0.001695	0.000474	0.00249	0.001657	0.00157	0.002308
imr90_fetal_lung_fibroblasts_cell_line	90	0.215207	0.124561	0.102491	0.117029	0.126007	0.104048	0.118101	0.118677	0.112681	0.128013	0.117912	0.118434	0.107767	0.108035	0.132027	0.097991	-0.018551	-0.019299	-0.007823	0.000109	0.000287	0.000907	0.001364	0.001049	0.00116	0.001734	0.001366	0.002391
imr90_fetal_lung_fibroblasts_cell_line	100	0.207315	0.121928	0.092723	0.113547	0.123746	0.115822	0.114384	0.101777	0.096036	0.127036	0.143686	0.094833	0.125429	0.099238	0.128552	0.099592	-0.016709	-0.017487	-0.016774	0.00035	0.000531	0.000157	0.000789	0.000688	0.000603	0.00244	0.000955	0.001412
keratinocyte	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
keratinocyte	10	0.252343	0.154398	0.116693	0.168701	0.139302	0.178826	0.136233	0.133892	0.102729	0.12335	0.127008	0.118077	0.13759	0.116811	0.104651	0.205175	-0.00756	0.013937	0.014537	0.002392	0.001485	0.001392	0.001378	-1.8e-05	0.001905	0.001501	0.003047	0.002094
keratinocyte	20	0.29228	0.164302	0.172277	0.191579	0.150527	0.227191	0.20358	0.199735	0.20774	0.189741	0.165308	0.208003	0.208757	0.237911	0.182932	0.203886	0.012076	0.007507	-0.000109	0.000107	0.001383	0.001078	0.001023	0.001401	0.001573	0.001631	0.001048	0.001046
keratinocyte	30	0.272695	0.182751	0.204559	0.199524	0.164523	0.217713	0.180067	0.198806	0.164632	0.181935	0.16656	0.190925	0.201846	0.205257	0.204133	0.216487	0.005404	0.002863	-0.000878	0.000286	0.000645	0.001525	0.00106	0.000895	0.001147	0.000281	-0.000346	0.000482
keratinocyte	40	0.249034	0.186481	0.18265	0.162911	0.17597	0.185449	0.180473	0.164849	0.177243	0.189822	0.181217	0.204032	0.186945	0.180806	0.169527	0.201171	-0.001667	5.2e-05	-0.000243	-0.000642	9.4e-05	-0.000108	0.00024	0.000874	0.000944	-0.000348	0.000677	0.000741
keratinocyte	50	0.232405	0.177141	0.153974	0.161812	0.175024	0.165941	0.167577	0.164979	0.155666	0.191149	0.16555	0.18049	0.178296	0.166572	0.166788	0.177124	0.002059	0.001299	-0.000739	-4.3e-05	2.4e-05	-0.00024	-2.1e-05	0.000175	0.000281	-0.000281	-0.000163	0.00117
keratinocyte	60	0.226411	0.157373	0.149212	0.151515	0.164828	0.137018	0.171531	0.147363	0.146702	0.149644	0.163468	0.165765	0.161363	0.147365	0.160471	0.170908	0.000378	0.001293	-0.002007	-0.000266	-0.00072	0.000135	-0.000174	-0.000563	0.000666	-0.001116	-0.000488	0.001162
keratinocyte	70	0.205393	0.142071	0.125322	0.128053	0.148082	0.131149	0.140222	0.121567	0.131736	0.141861	0.123175	0.150089	0.159694	0.143494	0.136168	0.149052	-0.000327	-0.001225	-0.001805	-0.000152	-0.000592	-0.000302	-0.000103	-0.000456	0.000431	-0.000564	-0.000684	4.9e-05
keratinocyte	80	0.2048	0.124733	0.113804	0.134482	0.135693	0.130208	0.136748	0.11771	0.130769	0.136186	0.114576	0.132454	0.142152	0.125881	0.14721	0.121686	-0.002458	0.000647	-0.000206	-0.00049	-0.000546	-0.000193	-0.000139	-7.2e-05	0.000212	-0.000739	-0.000442	-0.000607
keratinocyte	90	0.191632	0.118921	0.105194	0.123573	0.132168	0.11987	0.124059	0.129789	0.134882	0.119333	0.103883	0.129686	0.126529	0.121272	0.131843	0.126657	-0.002089	-0.002912	-0.000826	-0.00058	-0.000618	-0.000376	-0.000209	-3.6e-05	-0.000235	-0.000893	-0.000548	0.000149
keratinocyte	100	0.182444	0.109501	0.099297	0.104005	0.128373	0.099895	0.113622	0.10592	0.117245	0.119943	0.096553	0.128947	0.12334	0.112157	0.126119	0.114995	-0.002729	-0.001448	-0.002474	-0.000801	-0.000535	-0.000692	-0.000576	-0.00035	9.7e-05	-0.000761	-0.000217	-0.000305
melanocyte	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
melanocyte	10	0.301078	0.085241	0.158449	0.102252	0.139751	0.156393	0.130001	0.11501	0.210594	0.166628	0.175181	0.221216	0.177493	0.166074	0.138032	0.168553	0.01818	0.006992	0.008179	0.007132	0.005038	0.006163	0.006753	0.005508	0.006774	0.005675	0.004312	0.008238
melanocyte	20	0.322064	0.185373	0.199144	0.209926	0.18022	0.20794	0.18059	0.207978	0.262939	0.195901	0.220021	0.257935	0.196434	0.221476	0.164157	0.221521	-4e-06	-0.000751	0.003939	0.005836	0.006117	0.005567	0.00582	0.00447	0.006089	0.004449	0.003846	0.005837
melanocyte	30	0.31282	0.227868	0.222637	0.190435	0.192225	0.20437	0.185413	0.210081	0.252435	0.219038	0.218163	0.265094	0.22599	0.263115	0.212842	0.239021	-0.002786	-0.002837	-0.005721	0.002366	0.005713	0.002539	0.003926	0.003078	0.003763	0.001524	0.003666	0.005753
melanocyte	40	0.299674	0.233741	0.221711	0.198158	0.191189	0.197133	0.196862	0.24145	0.266733	0.21674	0.206986	0.242972	0.223615	0.261374	0.205809	0.250958	-0.003748	-0.005717	-0.004965	0.002904	0.002898	0.001937	0.003089	0.003074	0.003785	0.002136	0.002667	0.004249
melanocyte	50	0.284876	0.215646	0.208361	0.202811	0.21054	0.213786	0.183721	0.23246	0.229615	0.218457	0.216049	0.256342	0.221535	0.245982	0.208103	0.243454	-0.005313	-0.006169	-0.007453	0.001385	0.002791	0.001347	0.003728	0.00259	0.002531	0.001056	0.003364	0.004804
