breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_left	40	0.37776	0.088578	0.408944	0.411817	0.419061	0.41473	0.410111	0.425924	0.425764	0.411452	0.422613	0.423079	0.419133	0.416799	0.420567	0.412774	0.427322	0.457611	0.445519	0.440448	0.116057	0.131291	0.140529	0.114848	0.134179	0.148966	0.105658	0.075704	0.085281
fibroblasts_fetal_skin_quadriceps_left	50	0.38507	0.102895	0.406121	0.407103	0.403669	0.404072	0.397496	0.399891	0.418842	0.405064	0.405465	0.409257	0.409472	0.407812	0.416825	0.422145	0.404898	0.43177	0.44159	0.446585	0.118495	0.13466	0.138899	0.125363	0.127934	0.148161	0.10381	0.096907	0.079907
fibroblasts_fetal_skin_quadriceps_left	60	0.386135	0.10226	0.393957	0.397163	0.387772	0.393752	0.395601	0.392245	0.402278	0.403218	0.406997	0.396321	0.398697	0.408276	0.399174	0.403546	0.40391	0.434026	0.435809	0.419378	0.10588	0.135911	0.136508	0.13595	0.130367	0.15121	0.091737	0.073336	0.096301
fibroblasts_fetal_skin_quadriceps_left	70	0.37619	0.117841	0.389671	0.390357	0.385724	0.392109	0.386011	0.397441	0.402228	0.394297	0.398467	0.398062	0.398604	0.399524	0.385046	0.384069	0.38665	0.424099	0.43959	0.43294	0.118415	0.129299	0.13705	0.12288	0.131114	0.149084	0.098066	0.084125	0.068703
fibroblasts_fetal_skin_quadriceps_left	80	0.363157	0.134307	0.384653	0.386935	0.383659	0.382831	0.382646	0.392081	0.381361	0.391098	0.390776	0.385724	0.396625	0.407793	0.395257	0.4005	0.38773	0.417269	0.4334	0.43682	0.122959	0.133503	0.134968	0.128077	0.131599	0.138394	0.097428	0.079713	0.071082
fibroblasts_fetal_skin_quadriceps_left	90	0.358781	0.130402	0.370878	0.369017	0.379199	0.371048	0.36769	0.384508	0.379953	0.383084	0.377949	0.379409	0.37836	0.390538	0.390832	0.389793	0.381127	0.413272	0.406531	0.419227	0.112887	0.128851	0.138547	0.127642	0.131645	0.145381	0.087498	0.079747	0.083124
fibroblasts_fetal_skin_quadriceps_left	100	0.363413	0.13862	0.364653	0.366226	0.358191	0.3782	0.366202	0.38586	0.384288	0.370077	0.368208	0.378226	0.366641	0.385261	0.370549	0.382681	0.35344	0.404837	0.425693	0.419524	0.103169	0.12526	0.132182	0.12316	0.126515	0.13721	0.093307	0.074411	0.06924

fibroblasts_fetal_skin_quadriceps_right	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_right	10	0.371706	0.072396	0.436232	0.417672	0.407484	0.437509	0.411443	0.457977	0.459772	0.431117	0.424502	0.448054	0.450632	0.435241	0.431248	0.447595	0.459447	0.404637	0.331935	0.348845	0.079226	0.120735	0.118544	0.090324	0.112697	0.111422	0.043639	0.087079	0.017171
fibroblasts_fetal_skin_quadriceps_right	20	0.401227	0.082933	0.435672	0.439079	0.419254	0.437358	0.433074	0.454627	0.456738	0.448157	0.455379	0.440181	0.458357	0.454711	0.461745	0.460133	0.455886	0.442432	0.422805	0.441711	0.12826	0.143079	0.17027	0.135328	0.153889	0.151274	0.100784	0.098656	0.092263
fibroblasts_fetal_skin_quadriceps_right	30	0.366904	0.095091	0.434305	0.435893	0.415333	0.423561	0.424166	0.442453	0.45108	0.434398	0.445966	0.434852	0.455071	0.452484	0.445563	0.445631	0.450542	0.449662	0.443874	0.446032	0.142938	0.144215	0.162685	0.131135	0.149547	0.160886	0.117116	0.113215	0.095158
fibroblasts_fetal_skin_quadriceps_right	40	0.373816	0.101318	0.419523	0.434065	0.408292	0.426503	0.418359	0.428217	0.440573	0.422392	0.425762	0.433359	0.412623	0.441005	0.426948	0.435565	0.424793	0.452055	0.436025	0.443381	0.138168	0.131291	0.166445	0.129863	0.148751	0.162151	0.119192	0.098901	0.085454
fibroblasts_fetal_skin_quadriceps_right	50	0.406961	0.111231	0.415284	0.414788	0.399033	0.411601	0.406912	0.424911	0.42575	0.417699	0.428461	0.425996	0.42058	0.426754	0.407419	0.4244	0.433227	0.448246	0.442765	0.434646	0.134998	0.134937	0.165806	0.125573	0.160584	0.168564	0.115611	0.095164	0.086723
fibroblasts_fetal_skin_quadriceps_right	60	0.379334	0.113716	0.409301	0.408025	0.397105	0.406451	0.394709	0.420616	0.416788	0.411023	0.41718	0.418819	0.419362	0.407145	0.405102	0.412888	0.419525	0.445951	0.444145	0.441176	0.134067	0.134633	0.157319	0.124932	0.153403	0.165388	0.114996	0.091786	0.091015
fibroblasts_fetal_skin_quadriceps_right	70	0.379952	0.129229	0.386446	0.395161	0.402369	0.397773	0.38284	0.412987	0.414813	0.402044	0.408653	0.407895	0.415138	0.39724	0.414373	0.405588	0.408364	0.442944	0.435867	0.422368	0.119753	0.138668	0.156907	0.129522	0.153425	0.156745	0.111015	0.089003	0.087155
fibroblasts_fetal_skin_quadriceps_right	80	0.374455	0.110716	0.381236	0.395118	0.383727	0.388684	0.383214	0.395901	0.396802	0.390261	0.398217	0.401563	0.399215	0.388621	0.409882	0.406604	0.404095	0.441146	0.433643	0.436576	0.130764	0.130386	0.158447	0.125695	0.145702	0.159869	0.105066	0.097867	0.081408
fibroblasts_fetal_skin_quadriceps_right	90	0.364034	0.101239	0.383888	0.383263	0.375706	0.38754	0.379455	0.383456	0.387081	0.404641	0.388517	0.388234	0.395257	0.381305	0.393383	0.393282	0.393736	0.436497	0.434091	0.430302	0.120313	0.136855	0.148267	0.136477	0.146187	0.154145	0.10106	0.082564	0.086562
fibroblasts_fetal_skin_quadriceps_right	100	0.357125	0.102777	0.37127	0.376511	0.380139	0.381584	0.369671	0.369489	0.409587	0.380861	0.388732	0.387611	0.391892	0.392511	0.365473	0.385737	0.394384	0.428495	0.4292	0.423225	0.112829	0.12552	0.152003	0.126853	0.133965	0.148521	0.10173	0.073043	0.08448

fibroblasts_fetal_skin_scalp	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_scalp	10	0.440287	0.100768	0.479065	0.494517	0.50183	0.487683	0.487534	0.525758	0.507792	0.494974	0.503524	0.506779	0.514542	0.516591	0.530278	0.49822	0.526527	0.429604	0.366727	0.470508	0.234372	0.253534	0.272685	0.217277	0.244915	0.235733	0.224768	0.21312	0.164908
fibroblasts_fetal_skin_scalp	20	0.503619	0.137101	0.51698	0.501071	0.52355	0.520129	0.487342	0.531236	0.531019	0.515267	0.530846	0.545846	0.551718	0.557038	0.539304	0.553381	0.550018	0.51754	0.516978	0.492367	0.247323	0.281476	0.322046	0.238239	0.255613	0.257814	0.216451	0.201788	0.190406
fibroblasts_fetal_skin_scalp	30	0.491636	0.14924	0.516324	0.513388	0.520861	0.506193	0.509534	0.53726	0.53162	0.513616	0.532132	0.542791	0.542318	0.544719	0.53341	0.543639	0.54505	0.539598	0.507332	0.511521	0.245852	0.261676	0.291803	0.246136	0.250329	0.263929	0.194781	0.181335	0.181551
fibroblasts_fetal_skin_scalp	40	0.483899	0.164951	0.522121	0.52425	0.511048	0.503993	0.512608	0.525173	0.524076	0.500282	0.515324	0.52843	0.525484	0.544871	0.536706	0.523473	0.528041	0.531602	0.523919	0.53522	0.246364	0.262287	0.291787	0.240646	0.247355	0.260145	0.200351	0.179453	0.180631
fibroblasts_fetal_skin_scalp	50	0.502932	0.190588	0.506463	0.520037	0.486086	0.504492	0.495532	0.510809	0.51998	0.517579	0.505304	0.517302	0.524789	0.523609	0.52175	0.504256	0.517678	0.547574	0.541563	0.53806	0.247064	0.261124	0.262489	0.244684	0.26183	0.261384	0.204096	0.193814	0.169816
fibroblasts_fetal_skin_scalp	60	0.490882	0.178892	0.501332	0.50335	0.490711	0.48986	0.491802	0.500538	0.493352	0.482916	0.496253	0.498361	0.506887	0.515077	0.50592	0.501468	0.512795	0.542719	0.530025	0.536758	0.238837	0.252118	0.272118	0.23632	0.24045	0.259256	0.18997	0.174845	0.160116
fibroblasts_fetal_skin_scalp	70	0.483158	0.191769	0.479184	0.493729	0.485805	0.476582	0.484878	0.504235	0.500171	0.477475	0.483357	0.507545	0.488334	0.504097	0.493574	0.48886	0.510538	0.518832	0.537309	0.534411	0.230001	0.247755	0.256068	0.23105	0.238502	0.25951	0.17466	0.170234	0.156035
fibroblasts_fetal_skin_scalp	80	0.459161	0.187921	0.482617	0.494664	0.478394	0.480091	0.483164	0.461891	0.497733	0.490487	0.491316	0.486369	0.485952	0.498567	0.497075	0.469883	0.494131	0.537796	0.533882	0.507671	0.219531	0.231664	0.247941	0.227599	0.244438	0.247987	0.201895	0.163495	0.156602
fibroblasts_fetal_skin_scalp	90	0.45988	0.177951	0.481664	0.475617	0.47079	0.483034	0.47254	0.475183	0.489996	0.45145	0.479227	0.475983	0.480102	0.474265	0.475662	0.478443	0.486812	0.52876	0.518354	0.524795	0.223551	0.239887	0.246043	0.23335	0.238416	0.241527	0.172781	0.165253	0.165176
fibroblasts_fetal_skin_scalp	100	0.446211	0.179298	0.464933	0.477002	0.468215	0.467774	0.474492	0.472074	0.473042	0.454911	0.472784	0.452173	0.475678	0.482266	0.476845	0.468783	0.488188	0.514767	0.52781	0.505788	0.220059	0.22894	0.240227	0.225956	0.233091	0.238824	0.189738	0.167545	0.133465

fibroblasts_fetal_skin_upper_back	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_upper_back	10	0.397194	0.077662	0.446622	0.46499	0.479498	0.461153	0.449377	0.464087	0.457107	0.467685	0.461934	0.467342	0.49904	0.492603	0.488667	0.490026	0.469335	0.403076	0.360064	0.340351	0.174571	0.186427	0.18297	0.157204	0.158844	0.152103	0.13733	0.090553	0.116897
fibroblasts_fetal_skin_upper_back	20	0.456699	0.109865	0.478501	0.48355	0.472747	0.484299	0.483681	0.501099	0.489006	0.476493	0.492346	0.499874	0.502068	0.498516	0.505137	0.486111	0.482018	0.455268	0.484504	0.43598	0.197897	0.218594	0.208463	0.169699	0.189464	0.196591	0.151077	0.13812	0.128166
fibroblasts_fetal_skin_upper_back	30	0.422801	0.117077	0.48184	0.480956	0.471665	0.477366	0.458713	0.4753	0.474945	0.470274	0.501969	0.493424	0.48922	0.491799	0.493139	0.480295	0.492731	0.496585	0.483684	0.433764	0.19231	0.203947	0.218622	0.172375	0.194664	0.212234	0.155076	0.143353	0.12763
fibroblasts_fetal_skin_upper_back	40	0.435404	0.134037	0.466803	0.47281	0.465056	0.467456	0.475713	0.474728	0.468974	0.464748	0.473032	0.478203	0.48573	0.46313	0.48619	0.490063	0.482974	0.501739	0.471618	0.468379	0.194738	0.205903	0.218517	0.167453	0.191429	0.204918	0.152089	0.144934	0.137148
fibroblasts_fetal_skin_upper_back	50	0.436331	0.139076	0.463294	0.460485	0.455034	0.465451	0.45766	0.480304	0.459575	0.455369	0.483164	0.464494	0.475724	0.466402	0.474153	0.482601	0.476144	0.494608	0.483221	0.484036	0.187885	0.199587	0.225656	0.165067	0.195516	0.216881	0.14339	0.142691	0.128051
fibroblasts_fetal_skin_upper_back	60	0.428284	0.135722	0.452626	0.456114	0.452118	0.456437	0.447032	0.459278	0.451704	0.437829	0.46976	0.466168	0.466841	0.469173	0.472996	0.441004	0.467638	0.499002	0.497461	0.480425	0.172189	0.1864	0.21595	0.160619	0.199804	0.216314	0.143625	0.132174	0.130426
fibroblasts_fetal_skin_upper_back	70	0.423939	0.161027	0.44862	0.45208	0.446229	0.452341	0.447688	0.447416	0.443793	0.45085	0.443713	0.458334	0.454569	0.463894	0.46099	0.458579	0.443203	0.500468	0.488187	0.483227	0.180804	0.184007	0.218038	0.16259	0.186115	0.208005	0.153034	0.129531	0.120692
fibroblasts_fetal_skin_upper_back	80	0.420097	0.164188	0.44417	0.445942	0.434344	0.451167	0.44302	0.446679	0.443559	0.442478	0.448609	0.44175	0.455005	0.463306	0.454371	0.453824	0.466437	0.474901	0.487496	0.483646	0.17392	0.186053	0.198101	0.163067	0.191583	0.202419	0.1489	0.132383	0.103341
fibroblasts_fetal_skin_upper_back	90	0.414644	0.154713	0.432545	0.434207	0.423005	0.44478	0.442892	0.42186	0.444891	0.43928	0.429214	0.430696	0.457333	0.441316	0.443343	0.449341	0.440721	0.477239	0.490623	0.469939	0.172684	0.185106	0.20507	0.159573	0.189706	0.202336	0.136378	0.133376	0.127649
fibroblasts_fetal_skin_upper_back	100	0.405191	0.167004	0.415202	0.434304	0.431781	0.422509	0.430001	0.431651	0.434005	0.423736	0.436906	0.431037	0.427166	0.439855	0.429353	0.437711	0.417985	0.470774	0.45999	0.482697	0.169049	0.171459	0.189067	0.157803	0.190766	0.191767	0.14608	0.107074	0.121791

gastric_mucosa	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
gastric_mucosa	10	0.335024	0.088646	0.437351	0.434863	0.428532	0.433961	0.417994	0.446692	0.445804	0.458673	0.428965	0.454726	0.444045	0.449793	0.469827	0.439186	0.438113	0.346069	0.413369	0.358825	0.189488	0.106695	0.183669	0.124844	0.156336	0.158134	0.045558	0.054438	0.094982
gastric_mucosa	20	0.421307	0.109318	0.439101	0.448414	0.439358	0.429089	0.423346	0.4591	0.450592	0.457343	0.460202	0.465039	0.474135	0.479048	0.461905	0.47782	0.468833	0.434997	0.444238	0.434609	0.173729	0.176157	0.198964	0.13508	0.176763	0.184439	0.084405	0.12106	0.12311
gastric_mucosa	30	0.417592	0.113004	0.448633	0.452248	0.431055	0.452288	0.430761	0.475203	0.443667	0.469802	0.454935	0.451981	0.47043	0.468366	0.460947	0.459595	0.466215	0.466552	0.440298	0.466919	0.178449	0.182583	0.206585	0.137711	0.176672	0.18994	0.107208	0.12406	0.117209
gastric_mucosa	40	0.400481	0.11076	0.44328	0.443609	0.433601	0.432727	0.436559	0.45911	0.446402	0.464185	0.450265	0.460689	0.439825	0.453392	0.450835	0.459315	0.460868	0.466496	0.458014	0.459199	0.166411	0.16331	0.199998	0.146829	0.182743	0.197919	0.102916	0.114995	0.126596
gastric_mucosa	50	0.425288	0.120296	0.436313	0.43338	0.438122	0.432416	0.430043	0.452597	0.450331	0.446689	0.447249	0.451091	0.448645	0.456475	0.447383	0.45593	0.443141	0.458636	0.481144	0.45358	0.158181	0.161108	0.184401	0.1385	0.185094	0.191489	0.095419	0.116446	0.124026
gastric_mucosa	60	0.408759	0.118485	0.423157	0.435991	0.418138	0.428342	0.422176	0.447789	0.442849	0.449294	0.437701	0.438205	0.448927	0.443416	0.446103	0.446444	0.429675	0.455753	0.456153	0.456243	0.159225	0.168554	0.188955	0.143223	0.185504	0.192444	0.106514	0.10708	0.117088
gastric_mucosa	70	0.395966	0.139769	0.426175	0.430514	0.419503	0.425267	0.416198	0.43107	0.419522	0.424739	0.434167	0.424908	0.436733	0.441217	0.42583	0.430983	0.439798	0.460808	0.454037	0.451337	0.134091	0.161363	0.179251	0.146398	0.182692	0.197376	0.092329	0.111501	0.12616
gastric_mucosa	80	0.386436	0.151357	0.421316	0.424757	0.400495	0.418208	0.413484	0.429212	0.421096	0.423904	0.431157	0.428663	0.427107	0.432424	0.406794	0.428155	0.435203	0.444562	0.467741	0.448154	0.153412	0.159533	0.181297	0.139218	0.182665	0.17924	0.120026	0.110057	0.109477
gastric_mucosa	90	0.385881	0.157984	0.424546	0.421939	0.403093	0.402761	0.397351	0.422862	0.424981	0.433768	0.425308	0.428585	0.427718	0.42485	0.418944	0.422982	0.435067	0.444702	0.44906	0.447489	0.124381	0.159435	0.175108	0.117529	0.173796	0.18618	0.094552	0.11146	0.104374
gastric_mucosa	100	0.398534	0.149641	0.391651	0.419612	0.405372	0.407048	0.405442	0.423283	0.420924	0.411811	0.407907	0.424977	0.406715	0.412416	0.400492	0.428323	0.420246	0.432953	0.446394	0.446589	0.127045	0.158858	0.183812	0.117521	0.172204	0.178401	0.113611	0.11453	0.112525

heart	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
heart	10	0.566691	0.176997	0.523751	0.493788	0.543314	0.505109	0.485792	0.600752	0.589017	0.548268	0.590449	0.574084	0.612227	0.594442	0.594776	0.598084	0.599729	0.481261	0.406864	0.474921	0.436111	0.434804	0.418617	0.427802	0.419699	0.423464	0.396424	0.380975	0.364141
heart	20	0.604369	0.225434	0.574172	0.534287	0.581937	0.545711	0.562772	0.616167	0.598758	0.579057	0.598459	0.572592	0.608685	0.636348	0.595316	0.610182	0.624603	0.576803	0.559115	0.584929	0.456265	0.486682	0.49097	0.438531	0.441922	0.472957	0.409988	0.380644	0.346704
heart	30	0.600139	0.267842	0.580984	0.568105	0.593456	0.541107	0.585153	0.623884	0.609683	0.577627	0.625086	0.584403	0.626579	0.635244	0.598589	0.6143	0.629569	0.634588	0.569698	0.610514	0.437874	0.506905	0.514212	0.431454	0.444777	0.456112	0.376281	0.364774	0.327607
heart	40	0.609914	0.293478	0.570916	0.584045	0.586906	0.571057	0.58	0.609045	0.617017	0.588339	0.598456	0.594197	0.626528	0.614309	0.625257	0.621102	0.631654	0.619273	0.633692	0.598538	0.436744	0.502144	0.488111	0.439491	0.45307	0.444707	0.366364	0.345498	0.324679
heart	50	0.599325	0.318073	0.590079	0.573288	0.583946	0.563329	0.602986	0.622298	0.608052	0.581891	0.608711	0.604717	0.624685	0.608482	0.60445	0.609063	0.619063	0.621317	0.632194	0.63292	0.390723	0.477374	0.474712	0.429623	0.434404	0.421808	0.355424	0.327359	0.317517
heart	60	0.590421	0.34401	0.5779	0.583743	0.592056	0.555166	0.584206	0.609627	0.600787	0.575805	0.612806	0.598841	0.606345	0.610851	0.596011	0.616639	0.619629	0.614432	0.610056	0.604066	0.394362	0.437261	0.453972	0.406789	0.428093	0.440681	0.336985	0.320091	0.328827
heart	70	0.586699	0.3066	0.587231	0.574393	0.59643	0.556974	0.589763	0.613659	0.592301	0.592047	0.585836	0.592738	0.6056	0.597214	0.59643	0.610304	0.600366	0.609599	0.60766	0.619492	0.387287	0.433777	0.442684	0.409382	0.413218	0.431344	0.325295	0.313652	0.322922
heart	80	0.569781	0.329172	0.582236	0.573924	0.584432	0.56455	0.587175	0.596045	0.596956	0.571807	0.601579	0.582806	0.60098	0.591396	0.59028	0.59962	0.592108	0.607694	0.609428	0.605128	0.389614	0.427346	0.417914	0.398394	0.407814	0.416291	0.328594	0.291327	0.312131
heart	90	0.546498	0.332281	0.57742	0.572662	0.572051	0.558616	0.57793	0.584871	0.586842	0.570337	0.57135	0.577679	0.587585	0.589648	0.586357	0.580901	0.5817	0.624182	0.617912	0.59593	0.380682	0.424351	0.421381	0.391851	0.404122	0.405637	0.320809	0.293608	0.301289
heart	100	0.549338	0.343816	0.567285	0.5613	0.559706	0.546802	0.557767	0.585148	0.58078	0.561143	0.564872	0.583935	0.583478	0.570092	0.588793	0.577602	0.578382	0.60422	0.606901	0.592299	0.37365	0.4142	0.41908	0.385616	0.388372	0.394179	0.337152	0.293938	0.282372

h1_bmp4_derived_mesendoderm_cultured_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
h1_bmp4_derived_mesendoderm_cultured_cells	10	0.498409	0.153841	0.486336	0.512463	0.532054	0.476919	0.499548	0.567015	0.517757	0.533767	0.531866	0.531528	0.538996	0.537666	0.545113	0.547252	0.543517	0.325209	0.425053	0.450225	0.361827	0.420451	0.393252	0.357421	0.376414	0.35769	0.294199	0.248644	0.232162
h1_bmp4_derived_mesendoderm_cultured_cells	20	0.53986	0.201769	0.53244	0.553812	0.562264	0.517611	0.555258	0.568155	0.575975	0.567028	0.528941	0.559137	0.582518	0.555017	0.586711	0.585164	0.573271	0.525161	0.487077	0.530811	0.369054	0.413429	0.440633	0.385555	0.37635	0.380386	0.310533	0.294628	0.250624
h1_bmp4_derived_mesendoderm_cultured_cells	30	0.531433	0.193742	0.542354	0.564365	0.569687	0.540449	0.556227	0.571885	0.569804	0.556738	0.55447	0.562526	0.581059	0.574722	0.570334	0.585024	0.580733	0.560371	0.535407	0.559709	0.369378	0.413887	0.435569	0.363763	0.365259	0.390751	0.308659	0.278403	0.256471
h1_bmp4_derived_mesendoderm_cultured_cells	40	0.550368	0.210699	0.547661	0.554482	0.572829	0.556373	0.551197	0.571235	0.560174	0.57016	0.554337	0.555944	0.581459	0.577037	0.571082	0.577424	0.579869	0.550451	0.575371	0.550179	0.354788	0.366035	0.40519	0.347935	0.372765	0.392198	0.314602	0.280587	0.24415
h1_bmp4_derived_mesendoderm_cultured_cells	50	0.540683	0.233448	0.549911	0.547054	0.55932	0.53923	0.549303	0.568019	0.566964	0.560414	0.561894	0.570948	0.564104	0.573249	0.571296	0.574187	0.577995	0.563456	0.568921	0.563954	0.356356	0.36952	0.385332	0.324297	0.368351	0.386775	0.283169	0.265561	0.24748
h1_bmp4_derived_mesendoderm_cultured_cells	60	0.534593	0.256066	0.548652	0.565273	0.567124	0.551557	0.563822	0.554667	0.566969	0.553413	0.553594	0.542211	0.568867	0.557733	0.566238	0.55666	0.56929	0.581047	0.578236	0.576297	0.327055	0.367843	0.371961	0.31802	0.370946	0.378034	0.284375	0.263946	0.22468
h1_bmp4_derived_mesendoderm_cultured_cells	70	0.532059	0.276341	0.537035	0.543256	0.550329	0.537319	0.540901	0.557983	0.548686	0.541011	0.555815	0.548258	0.566758	0.550055	0.55872	0.558722	0.568896	0.574902	0.575191	0.567187	0.313043	0.337903	0.377538	0.312285	0.34813	0.362494	0.267998	0.253098	0.242242
h1_bmp4_derived_mesendoderm_cultured_cells	80	0.520078	0.274057	0.534848	0.548247	0.550097	0.532722	0.535434	0.535084	0.546156	0.538418	0.533585	0.540451	0.551055	0.550089	0.542802	0.542028	0.555683	0.573014	0.565538	0.567322	0.31694	0.348905	0.374267	0.308743	0.345741	0.363141	0.273812	0.25039	0.197021
